Date,Open,High,Low,Close,Adj Close,Volume,Stock Name
2022-06-27,117.08999633789,117.980003356933,112.699996948242,113.220001220703,113.220001220703,62133200,AMZN
2022-06-28,113.5,114.849998474121,107.040000915527,107.400001525878,107.400001525878,74942900,AMZN
2022-06-29,107.379997253417,110.989997863769,106.910003662109,108.919998168945,108.919998168945,66375300,AMZN
2022-06-30,108.110000610351,108.180000305175,102.519996643066,106.209999084472,106.209999084472,97679400,AMZN
2022-07-01,106.290000915527,109.75,105.849998474121,109.559997558593,109.559997558593,73021200,AMZN
2022-07-05,107.599998474121,114.080001831054,106.319999694824,113.5,113.5,76583700,AMZN
2022-07-06,113.209999084472,115.480003356933,112.01000213623,114.330001831054,114.330001831054,66958900,AMZN
2022-07-07,113.849998474121,116.989997863769,113.489997863769,116.330001831054,116.330001831054,57872300,AMZN
2022-07-08,114.599998474121,116.580001831054,113.690002441406,115.540000915527,115.540000915527,45719700,AMZN
2022-07-11,114.080001831054,114.300003051757,110.870002746582,111.75,111.75,53487600,AMZN
2022-07-12,112.160003662109,113.230003356933,108.33999633789,109.220001220703,109.220001220703,54280300,AMZN
2022-07-13,107.029998779296,111.779998779296,106.01000213623,110.400001525878,110.400001525878,61353800,AMZN
2022-07-14,110.239997863769,111.180000305175,107.580001831054,110.629997253417,110.629997253417,51163100,AMZN
2022-07-15,112.5,115.58999633789,111.58999633789,113.550003051757,113.550003051757,84317800,AMZN
2022-07-18,115.0,117.239997863769,113.150001525878,113.76000213623,113.76000213623,59115400,AMZN
2022-07-19,115.699996948242,118.949996948242,114.029998779296,118.209999084472,118.209999084472,60990000,AMZN
2022-07-20,118.620002746582,123.480003356933,118.319999694824,122.769996643066,122.769996643066,71268300,AMZN
2022-07-21,123.199996948242,124.849998474121,121.26000213623,124.629997253417,124.629997253417,60239900,AMZN
2022-07-22,125.01000213623,125.5,121.349998474121,122.419998168945,122.419998168945,51463800,AMZN
2022-07-25,122.699996948242,123.639999389648,120.029998779296,121.139999389648,121.139999389648,50221300,AMZN
2022-07-26,115.790000915527,118.150001525878,114.529998779296,114.809997558593,114.809997558593,67075100,AMZN
2022-07-27,117.309997558593,121.900001525878,117.160003662109,120.970001220703,120.970001220703,61582000,AMZN
2022-07-28,121.569999694824,122.83999633789,118.080001831054,122.279998779296,122.279998779296,82245500,AMZN
2022-07-29,134.899993896484,137.649993896484,132.410003662109,134.949996948242,134.949996948242,148892900,AMZN
2022-08-01,134.960006713867,138.830001831054,133.509994506835,135.389999389648,135.389999389648,76846900,AMZN
2022-08-02,134.720001220703,137.440002441406,134.08999633789,134.160003662109,134.160003662109,61922400,AMZN
2022-08-03,136.210006713867,140.490005493164,136.050003051757,139.52000427246,139.52000427246,71827800,AMZN
2022-08-04,140.580001831054,143.559997558593,139.550003051757,142.570007324218,142.570007324218,70585000,AMZN
2022-08-05,140.100006103515,142.860000610351,139.600006103515,140.800003051757,140.800003051757,50686900,AMZN
2022-08-08,142.050003051757,144.229995727539,138.289993286132,139.410003662109,139.410003662109,52229000,AMZN
2022-08-09,138.050003051757,138.949996948242,136.210006713867,137.830001831054,137.830001831054,40434700,AMZN
2022-08-10,142.899993896484,144.600006103515,141.009994506835,142.690002441406,142.690002441406,54773800,AMZN
2022-08-11,143.860000610351,144.490005493164,139.759994506835,140.639999389648,140.639999389648,44867300,AMZN
2022-08-12,142.050003051757,143.570007324218,140.119995117187,143.550003051757,143.550003051757,47643500,AMZN
2022-08-15,142.800003051757,143.759994506835,141.490005493164,143.179992675781,143.179992675781,39014600,AMZN
2022-08-16,143.910003662109,146.570007324218,142.0,144.779998779296,144.779998779296,59102900,AMZN
2022-08-17,142.690002441406,143.380004882812,140.779998779296,142.100006103515,142.100006103515,48149800,AMZN
2022-08-18,141.320007324218,142.77000427246,140.380004882812,142.300003051757,142.300003051757,37458700,AMZN
2022-08-19,140.470001220703,141.110000610351,137.910003662109,138.229995727539,138.229995727539,47792800,AMZN
2022-08-22,135.720001220703,136.320007324218,132.850006103515,133.220001220703,133.220001220703,50461500,AMZN
2022-08-23,133.410003662109,134.990005493164,132.949996948242,133.619995117187,133.619995117187,36252100,AMZN
2022-08-24,132.75,135.470001220703,132.100006103515,133.800003051757,133.800003051757,38627000,AMZN
2022-08-25,135.259994506835,137.419998168945,134.279998779296,137.279998779296,137.279998779296,37496300,AMZN
2022-08-26,136.550003051757,137.830001831054,130.5,130.75,130.75,53322700,AMZN
2022-08-29,129.899993896484,131.949996948242,128.77000427246,129.789993286132,129.789993286132,48101600,AMZN
2022-08-30,131.25,132.070007324218,126.849998474121,128.729995727539,128.729995727539,49203000,AMZN
2022-08-31,129.449996948242,130.58999633789,126.739997863769,126.769996643066,126.769996643066,53648700,AMZN
2022-09-01,126.0,128.02000427246,123.660003662109,127.819999694824,127.819999694824,56636100,AMZN
2022-09-02,129.5,131.380004882812,126.389999389648,127.51000213623,127.51000213623,57429800,AMZN
2022-09-06,127.919998168945,128.619995117187,124.739997863769,126.110000610351,126.110000610351,43888600,AMZN
2022-09-07,126.120002746582,129.820007324218,125.400001525878,129.479995727539,129.479995727539,47900300,AMZN
2022-09-08,127.720001220703,130.279998779296,127.099998474121,129.820007324218,129.820007324218,43988500,AMZN
2022-09-09,130.910003662109,133.690002441406,130.759994506835,133.27000427246,133.27000427246,49387600,AMZN
2022-09-12,134.100006103515,136.490005493164,134.0,136.449996948242,136.449996948242,53826900,AMZN
2022-09-13,131.009994506835,131.399993896484,126.269996643066,126.819999694824,126.819999694824,72694000,AMZN
2022-09-14,127.360000610351,128.83999633789,126.330001831054,128.550003051757,128.550003051757,45316800,AMZN
2022-09-15,127.379997253417,130.369995117187,125.5,126.279998779296,126.279998779296,52887200,AMZN
2022-09-16,122.779998779296,123.870002746582,120.699996948242,123.529998779296,123.529998779296,115667800,AMZN
2022-09-19,122.160003662109,124.709999084472,121.800003051757,124.660003662109,124.660003662109,47279700,AMZN
2022-09-20,123.349998474121,124.400001525878,121.139999389648,122.190002441406,122.190002441406,47698400,AMZN
2022-09-21,122.489997863769,123.76000213623,118.449996948242,118.540000915527,118.540000915527,58498900,AMZN
2022-09-22,117.080001831054,118.790000915527,116.26000213623,117.309997558593,117.309997558593,55229200,AMZN
2022-09-23,116.0,116.050003051757,112.059997558593,113.779998779296,113.779998779296,65126700,AMZN
2022-09-26,113.300003051757,117.33999633789,113.129997253417,115.150001525878,115.150001525878,62723300,AMZN
2022-09-27,117.199996948242,118.319999694824,113.050003051757,114.410003662109,114.410003662109,60094700,AMZN
2022-09-28,114.379997253417,118.699996948242,113.800003051757,118.01000213623,118.01000213623,55763800,AMZN
2022-09-29,115.599998474121,116.069999694824,113.059997558593,114.800003051757,114.800003051757,58969700,AMZN
2021-09-30,134.324996948242,135.58999633789,133.0,133.265502929687,133.265502929687,35294000,GOOG
2021-10-01,133.554504394531,137.070999145507,133.377502441406,136.462493896484,136.462493896484,28388000,GOOG
2021-10-04,135.699493408203,135.699996948242,131.16650390625,133.764999389648,133.764999389648,31530000,GOOG
2021-10-05,134.0,137.361999511718,134.0,136.177001953125,136.177001953125,24126000,GOOG
2021-10-06,134.625503540039,137.852005004882,134.486495971679,137.35400390625,137.35400390625,19764000,GOOG
2021-10-07,138.863006591796,140.15444946289,138.563003540039,139.185501098632,139.185501098632,18250000,GOOG
2021-10-08,139.906005859375,140.317001342773,139.42935180664,140.055999755859,140.055999755859,18924000,GOOG
2021-10-11,139.800003051757,140.76365661621,138.806503295898,138.847503662109,138.847503662109,16584000,GOOG
2021-10-12,139.637496948242,139.695007324218,136.25,136.712997436523,136.712997436523,22536000,GOOG
2021-10-13,137.75,138.550003051757,136.976501464843,137.899993896484,137.899993896484,16380000,GOOG
2021-10-14,139.951995849609,141.651504516601,139.339004516601,141.412002563476,141.412002563476,21426000,GOOG
2021-10-15,142.199996948242,142.199996948242,141.064498901367,141.675003051757,141.675003051757,21250000,GOOG
2021-10-18,141.213500976562,142.998748779296,141.213500976562,142.960494995117,142.960494995117,16564000,GOOG
2021-10-19,143.29150390625,144.106994628906,143.095993041992,143.822006225585,143.822006225585,15316000,GOOG
2021-10-20,144.222503662109,144.247756958007,141.912002563476,142.414993286132,142.414993286132,17940000,GOOG
2021-10-21,142.192001342773,142.849502563476,141.636993408203,142.780502319335,142.780502319335,14850000,GOOG
2021-10-22,140.350997924804,141.558502197265,137.170501708984,138.625,138.625,30182000,GOOG
2021-10-25,138.810501098632,139.205795288085,136.748504638671,138.772994995117,138.772994995117,21082000,GOOG
2021-10-26,140.606002807617,140.839492797851,139.005493164062,139.671997070312,139.671997070312,28258000,GOOG
2021-10-27,139.90249633789,149.11799621582,139.90249633789,146.427505493164,146.427505493164,51850000,GOOG
2021-10-28,147.298995971679,147.424499511718,144.76350402832,146.128997802734,146.128997802734,32418000,GOOG
2021-10-29,145.52000427246,148.613006591796,145.16650390625,148.27049255371,148.27049255371,28954000,GOOG
2021-11-01,148.164993286132,148.399505615234,143.579498291015,143.774002075195,143.774002075195,32272000,GOOG
2021-11-02,144.80940246582,146.920501708984,144.641006469726,145.863006591796,145.863006591796,21150000,GOOG
2021-11-03,146.274993896484,146.910507202148,145.053497314453,146.789993286132,146.789993286132,17886000,GOOG
2021-11-04,147.199996948242,149.949996948242,146.634994506835,148.682998657226,148.682998657226,24700000,GOOG
2021-11-05,149.35350036621,150.570755004882,148.651992797851,149.240997314453,149.240997314453,20408000,GOOG
2021-11-08,150.0,151.03450012207,149.119995117187,149.351501464843,149.351501464843,18388000,GOOG
2021-11-09,149.746002197265,150.378494262695,147.507003784179,149.248504638671,149.248504638671,16876000,GOOG
2021-11-10,148.00975036621,148.699996948242,145.324996948242,146.626007080078,146.626007080078,22708000,GOOG
2021-11-11,147.106994628906,148.502243041992,146.694503784179,146.748001098632,146.748001098632,12464000,GOOG
2021-11-12,147.831497192382,149.859497070312,146.453994750976,149.64549255371,149.64549255371,17048000,GOOG
2021-11-15,150.0,150.477005004882,148.65249633789,149.388000488281,149.388000488281,16248000,GOOG
2021-11-16,149.170501708984,149.83250427246,148.350006103515,149.07600402832,149.07600402832,17254000,GOOG
2021-11-17,149.22900390625,149.626007080078,148.563003540039,149.06199645996,149.06199645996,15290000,GOOG
2021-11-18,149.14599609375,151.610000610351,148.998504638671,150.708999633789,150.708999633789,26658000,GOOG
2021-11-19,151.0,151.850006103515,149.887496948242,149.952499389648,149.952499389648,19766000,GOOG
2021-11-22,150.14175415039,150.744506835937,147.005493164062,147.078506469726,147.078506469726,24608000,GOOG
2021-11-23,147.113006591796,147.69400024414,144.889495849609,146.757003784179,146.757003784179,18126000,GOOG
2021-11-24,146.350006103515,147.0,145.199005126953,146.717498779296,146.717498779296,16464000,GOOG
2021-11-26,145.015502929687,145.296997070312,142.48550415039,142.805999755859,142.805999755859,16992000,GOOG
2021-11-29,144.29849243164,146.861999511718,144.29849243164,146.113998413085,146.113998413085,26276000,GOOG
2021-11-30,145.450256347656,146.628494262695,142.065994262695,142.451995849609,142.451995849609,41590000,GOOG
2021-12-01,144.212493896484,146.499145507812,141.5,141.61799621582,141.61799621582,28476000,GOOG
2021-12-02,141.824005126953,144.675003051757,140.981994628906,143.776504516601,143.776504516601,21250000,GOOG
2021-12-03,144.495498657226,145.212997436523,141.149993896484,142.52049255371,142.52049255371,26688000,GOOG
2021-12-06,143.574005126953,144.351501464843,140.647003173828,143.796493530273,143.796493530273,22198000,GOOG
2021-12-07,145.949996948242,148.300003051757,145.702499389648,148.036499023437,148.036499023437,23258000,GOOG
2021-12-08,148.331497192382,149.156494140625,147.199996948242,148.720504760742,148.720504760742,18964000,GOOG
2021-12-09,148.175994873046,149.604995727539,147.529006958007,148.106002807617,148.106002807617,18580000,GOOG
2021-12-10,149.100006103515,149.399993896484,147.357498168945,148.675003051757,148.675003051757,21634000,GOOG
2021-12-13,148.44400024414,148.5625,146.360000610351,146.704498291015,146.704498291015,24104000,GOOG
2021-12-14,144.77000427246,145.442001342773,142.242492675781,144.970504760742,144.970504760742,24778000,GOOG
2021-12-15,144.365997314453,147.51724243164,142.705505371093,147.368499755859,147.368499755859,27280000,GOOG
2021-12-16,148.076995849609,148.551498413085,144.092498779296,144.838500976562,144.838500976562,27400000,GOOG
2021-12-17,142.714492797851,144.460098266601,141.787994384765,142.802993774414,142.802993774414,43404000,GOOG
2021-12-20,140.679595947265,142.61050415039,140.25,142.401504516601,142.401504516601,20264000,GOOG
2021-12-21,143.149993896484,144.69204711914,141.735000610351,144.220504760742,144.220504760742,19548000,GOOG
2021-12-22,144.100006103515,147.302993774414,143.962997436523,146.949005126953,146.949005126953,18438000,GOOG
2021-12-23,147.089492797851,148.572601318359,146.950851440429,147.142501831054,147.142501831054,13818000,GOOG
2021-12-27,147.463500976562,148.426498413085,147.25,148.063995361328,148.063995361328,13256000,GOOG
2021-12-28,148.37449645996,148.37449645996,145.935501098632,146.447998046875,146.447998046875,18624000,GOOG
2021-12-29,146.429504394531,147.18374633789,145.504501342773,146.504501342773,146.504501342773,17022000,GOOG
2021-12-30,146.449996948242,147.0625,145.758499145507,146.002502441406,146.002502441406,12978000,GOOG
2021-12-31,145.544006347656,146.365005493164,144.677505493164,144.679504394531,144.679504394531,17298000,GOOG
2022-01-03,144.475494384765,145.550003051757,143.502502441406,145.074493408203,145.074493408203,25214000,GOOG
2022-01-04,145.550506591796,146.610000610351,143.816146850585,144.41650390625,144.41650390625,22928000,GOOG
2022-01-05,144.180999755859,144.29800415039,137.523498535156,137.653503417968,137.653503417968,49642000,GOOG
2022-01-06,137.497497558593,139.686004638671,136.76350402832,137.550994873046,137.550994873046,29050000,GOOG
2022-01-07,137.904998779296,138.254745483398,135.789001464843,137.004501342773,137.004501342773,19408000,GOOG
2022-01-10,135.098999023437,138.639999389648,133.140502929687,138.574005126953,138.574005126953,34096000,GOOG
2022-01-11,138.18049621582,140.329498291015,136.813507080078,140.017501831054,140.017501831054,23502000,GOOG
2022-01-12,141.554504394531,142.814254760742,141.111999511718,141.647994995117,141.647994995117,23642000,GOOG
2022-01-13,141.840499877929,143.185501098632,138.914001464843,139.130996704101,139.130996704101,26566000,GOOG
2022-01-14,137.5,141.200500488281,137.5,139.786499023437,139.786499023437,23826000,GOOG
2022-01-18,136.600006103515,137.391494750976,135.617004394531,136.290496826171,136.290496826171,27382000,GOOG
2022-01-19,136.938507080078,138.399505615234,135.5,135.651992797851,135.651992797851,20796000,GOOG
2022-01-20,136.514007568359,137.912002563476,133.144500732421,133.50650024414,133.50650024414,21930000,GOOG
2022-01-21,133.011993408203,134.760498046875,130.001007080078,130.091995239257,130.091995239257,41920000,GOOG
2022-01-24,126.02749633789,130.778503417968,124.641952514648,130.371994018554,130.371994018554,55148000,GOOG
2022-01-25,128.435501098632,129.338500976562,126.37799835205,126.735496520996,126.735496520996,36008000,GOOG
2022-01-26,130.592498779296,132.807495117187,127.153503417968,129.240005493164,129.240005493164,39630000,GOOG
2022-01-27,131.36099243164,132.609954833984,128.945007324218,129.121002197265,129.121002197265,30248000,GOOG
2022-01-28,130.0,133.370498657226,128.694503784179,133.289505004882,133.289505004882,30518000,GOOG
2022-01-31,134.197998046875,135.843505859375,132.274002075195,135.698501586914,135.698501586914,34056000,GOOG
2022-02-01,137.835006713867,138.199996948242,134.568252563476,137.878494262695,137.878494262695,51204000,GOOG
2022-02-02,151.863494873046,152.100006103515,145.557495117187,148.036499023437,148.036499023437,89750000,GOOG
2022-02-03,145.294998168945,149.117706298828,142.205001831054,142.650497436523,142.650497436523,56930000,GOOG
2022-02-04,143.016998291015,144.535247802734,139.817504882812,143.016006469726,143.016006469726,49224000,GOOG
2022-02-07,143.708999633789,143.846496582031,138.699005126953,138.938003540039,138.938003540039,44610000,GOOG
2022-02-08,138.991256713867,139.837097167968,136.873001098632,139.212997436523,139.212997436523,34256000,GOOG
2022-02-09,140.849746704101,142.175506591796,140.376998901367,141.453002929687,141.453002929687,28628000,GOOG
2022-02-10,139.5,141.430999755859,138.050003051757,138.602493286132,138.602493286132,33018000,GOOG
2022-02-11,138.75,139.283248901367,133.288497924804,134.130004882812,134.130004882812,38808000,GOOG
2022-02-14,133.365493774414,136.16650390625,133.302001953125,135.300003051757,135.300003051757,26792000,GOOG
2022-02-15,137.471496582031,137.899993896484,135.539505004882,136.425506591796,136.425506591796,26578000,GOOG
2022-02-16,136.43049621582,137.945999145507,134.823654174804,137.487503051757,137.487503051757,25610000,GOOG
2022-02-17,136.149993896484,136.839492797851,132.201995849609,132.308502197265,132.308502197265,30968000,GOOG
2022-02-18,133.037506103515,133.824005126953,130.307052612304,130.467498779296,130.467498779296,31858000,GOOG
2022-02-22,129.985000610351,131.900756835937,127.740997314453,129.40249633789,129.40249633789,38906000,GOOG
2022-02-23,131.078506469726,131.748992919921,127.503501892089,127.584999084472,127.584999084472,26432000,GOOG
2022-02-24,125.0,133.037002563476,124.764503479003,132.67349243164,132.67349243164,43166000,GOOG
2022-02-25,133.525497436523,135.389007568359,131.764999389648,134.519500732421,134.519500732421,26236000,GOOG
2022-02-28,133.28450012207,135.640502929687,132.825256347656,134.891006469726,134.891006469726,29676000,GOOG
2022-03-01,134.479995727539,136.11099243164,133.378494262695,134.167999267578,134.167999267578,24640000,GOOG
2022-03-02,134.608245849609,135.615493774414,133.432495117187,134.751495361328,134.751495361328,23966000,GOOG
2022-03-03,135.97850036621,136.713806152343,133.430999755859,134.307998657226,134.307998657226,19780000,GOOG
2022-03-04,133.382507324218,134.199005126953,130.408493041992,132.121994018554,132.121994018554,24446000,GOOG
2022-03-07,131.904006958007,131.904006958007,126.410003662109,126.464500427246,126.464500427246,39178000,GOOG
2022-03-08,126.250503540039,131.246505737304,125.860748291015,127.278503417968,127.278503417968,35250000,GOOG
2022-03-09,131.399993896484,134.198501586914,130.087997436523,133.865997314453,133.865997314453,32258000,GOOG
2022-03-10,131.462493896484,133.538497924804,131.401000976562,132.682006835937,132.682006835937,24266000,GOOG
2022-03-11,133.99949645996,134.199996948242,130.296493530273,130.475494384765,130.475494384765,26600000,GOOG
2022-03-14,130.572998046875,131.026000976562,126.41300201416,126.740997314453,126.740997314453,30254000,GOOG
2022-03-15,127.741500854492,130.51724243164,126.568000793457,129.660507202148,129.660507202148,30292000,GOOG
2022-03-16,131.0,133.77099609375,129.20100402832,133.690505981445,133.690505981445,32058000,GOOG
2022-03-17,133.320999145507,134.739501953125,132.718994140625,134.600494384765,134.600494384765,23994000,GOOG
2022-03-18,133.884002685546,136.913497924804,132.932006835937,136.801498413085,136.801498413085,45900000,GOOG
2022-03-21,136.847503662109,137.58250427246,134.611495971679,136.47850036621,136.47850036621,26632000,GOOG
2022-03-22,136.5,141.5,136.5,140.27749633789,140.27749633789,29776000,GOOG
2022-03-23,139.13850402832,140.024993896484,138.16650390625,138.503494262695,138.503494262695,25302000,GOOG
2022-03-24,139.272506713867,141.396499633789,138.039398193359,141.31199645996,141.31199645996,20544000,GOOG
2022-03-25,141.753997802734,141.959503173828,139.699493408203,141.521499633789,141.521499633789,19270000,GOOG
2022-03-28,140.684494018554,141.976501464843,139.828155517578,141.949996948242,141.949996948242,23774000,GOOG
2022-03-29,143.160507202148,144.162506103515,142.483993530273,143.25,143.25,28678000,GOOG
2022-03-30,142.869995117187,143.480499267578,142.167999267578,142.644500732421,142.644500732421,21046000,GOOG
2022-03-31,142.448501586914,142.644500732421,139.619003295898,139.649505615234,139.649505615234,29516000,GOOG
2022-04-01,140.009994506835,140.949996948242,138.796997070312,140.699996948242,140.699996948242,23480000,GOOG
2022-04-04,140.824493408203,144.043746948242,140.824493408203,143.642501831054,143.642501831054,19076000,GOOG
2022-04-05,143.399505615234,143.58999633789,140.943496704101,141.063003540039,141.063003540039,19256000,GOOG
2022-04-06,139.161499023437,139.848495483398,136.418106079101,137.175994873046,137.175994873046,23574000,GOOG
2022-04-07,136.61799621582,137.701507568359,134.85725402832,136.46499633789,136.46499633789,19448000,GOOG
2022-04-08,136.25,136.25,133.752502441406,134.010498046875,134.010498046875,16434000,GOOG
2022-04-11,132.899993896484,132.939193725585,129.617492675781,129.796493530273,129.796493530273,24188000,GOOG
2022-04-12,132.42349243164,132.42349243164,127.575996398925,128.37449645996,128.37449645996,23004000,GOOG
2022-04-13,128.626495361328,130.65574645996,128.438598632812,130.285995483398,130.285995483398,19542000,GOOG
2022-04-14,130.649505615234,130.710250854492,127.111503601074,127.25299835205,127.25299835205,23484000,GOOG
2022-04-18,127.410003662109,128.712005615234,126.578453063964,127.960998535156,127.960998535156,14918000,GOOG
2022-04-19,128.076995849609,130.903747558593,127.451499938964,130.531005859375,130.531005859375,22720000,GOOG
2022-04-20,131.283996582031,131.92349243164,127.894050598144,128.245498657226,128.245498657226,22610000,GOOG
2022-04-21,129.350006103515,130.307495117187,124.650001525878,124.9375,124.9375,30158000,GOOG
2022-04-22,125.0,125.452003479003,119.140502929687,119.613998413085,119.613998413085,46410000,GOOG
2022-04-25,119.429496765136,123.277999877929,118.769248962402,123.25,123.25,34522000,GOOG
2022-04-26,122.75,122.75,119.161849975585,119.505996704101,119.505996704101,49394000,GOOG
2022-04-27,114.373001098632,117.5,113.124252319335,115.020500183105,115.020500183105,62238000,GOOG
2022-04-28,117.114997863769,120.438499450683,115.143898010253,119.411499023437,119.411499023437,36790000,GOOG
2022-04-29,117.578002929687,118.959999084472,114.69400024414,114.966499328613,114.966499328613,33694000,GOOG
2022-05-02,113.906501770019,117.339500427246,113.399497985839,117.156997680664,117.156997680664,30280000,GOOG
2022-05-03,116.764999389648,119.300003051757,116.626998901367,118.129501342773,118.129501342773,21216000,GOOG
2022-05-04,118.003501892089,123.142997741699,115.738502502441,122.574996948242,122.574996948242,33232000,GOOG
2022-05-05,120.220497131347,121.233253479003,115.182502746582,116.74649810791,116.74649810791,43090000,GOOG
2022-05-06,115.518997192382,117.498497009277,114.142997741699,115.660003662109,115.660003662109,35310000,GOOG
2022-05-09,113.303497314453,115.562896728515,112.551498413085,113.083999633789,113.083999633789,34520000,GOOG
2022-05-10,116.040496826171,116.691001892089,113.38330078125,114.584503173828,114.584503173828,31158000,GOOG
2022-05-11,113.710502624511,116.670997619628,113.650001525878,113.960998535156,113.960998535156,36502000,GOOG
2022-05-12,111.938003540039,114.856498718261,110.113502502441,113.161003112792,113.161003112792,41464000,GOOG
2022-05-13,114.845497131347,118.084999084472,114.0,116.515502929687,116.515502929687,29738000,GOOG
2022-05-16,115.384002685546,116.607498168945,114.334999084472,114.792503356933,114.792503356933,23282000,GOOG
2022-05-17,117.227500915527,117.227500915527,115.337501525878,116.701499938964,116.701499938964,21576000,GOOG
2022-05-18,115.237503051757,115.695648193359,112.141998291015,112.401000976562,112.401000976562,27982000,GOOG
2022-05-19,111.841003417968,113.587501525878,110.468002319335,110.745498657226,110.745498657226,29192000,GOOG
2022-05-20,112.085502624511,112.550003051757,106.373001098632,109.313003540039,109.313003540039,37586000,GOOG
2022-05-23,110.103996276855,112.005500793457,109.154251098632,111.666496276855,111.666496276855,31558000,GOOG
2022-05-24,106.377502441406,106.394996643066,102.208000183105,105.926002502441,105.926002502441,60386000,GOOG
2022-05-25,105.141998291015,106.544700622558,104.211250305175,105.839500427246,105.839500427246,37900000,GOOG
2022-05-26,106.050498962402,108.955253601074,105.487998962402,108.295997619628,108.295997619628,30288000,GOOG
2022-05-27,109.788497924804,112.86799621582,109.550003051757,112.799003601074,112.799003601074,29924000,GOOG
2022-05-31,113.079002380371,116.433502197265,112.57250213623,114.039001464843,114.039001464843,51302000,GOOG
2022-06-01,114.931503295898,117.399002075195,113.550498962402,114.137001037597,114.137001037597,28630000,GOOG
2022-06-02,114.188003540039,117.898002624511,113.307998657226,117.746002197265,117.746002197265,27472000,GOOG
2022-06-03,115.992500305175,116.364501953125,113.667999267578,114.564002990722,114.564002990722,25052000,GOOG
2022-06-06,116.742500305175,119.398498535156,116.528297424316,117.010498046875,117.010498046875,23786000,GOOG
2022-06-07,115.648002624511,117.748649597167,115.125503540039,117.229499816894,117.229499816894,26414000,GOOG
2022-06-08,116.876502990722,118.646003723144,116.696746826171,117.237998962402,117.237998962402,22544000,GOOG
2022-06-09,116.341499328613,118.349998474121,114.866996765136,114.917999267578,114.917999267578,23142000,GOOG
2022-06-10,112.78125,113.497001647949,110.861000061035,111.427497863769,111.427497863769,31324000,GOOG
2022-06-13,107.445999145507,109.21849822998,106.588050842285,106.876502990722,106.876502990722,36756000,GOOG
2022-06-14,106.889999389648,108.457496643066,106.351997375488,107.19400024414,107.19400024414,25480000,GOOG
2022-06-15,108.899497985839,112.063003540039,108.118751525878,110.390502929687,110.390502929687,33192000,GOOG
2022-06-16,108.149497985839,109.290496826171,105.792503356933,106.636001586914,106.636001586914,35314000,GOOG
2022-06-17,106.535003662109,109.24949645996,105.628547668457,107.865501403808,107.865501403808,43516000,GOOG
2022-06-21,109.702003479003,112.672996520996,109.293502807617,112.014999389648,112.014999389648,39010000,GOOG
2022-06-22,111.16300201416,113.769500732421,110.724296569824,112.033996582031,112.033996582031,23922000,GOOG
2022-06-23,112.949996948242,113.196502685546,111.028999328613,112.684501647949,112.684501647949,24710000,GOOG
2022-06-24,113.602996826171,118.637496948242,113.602996826171,118.53800201416,118.53800201416,39122000,GOOG
2022-06-27,118.934997558593,119.25,116.000747680664,116.622497558593,116.622497558593,32840000,GOOG
2022-06-28,116.350997924804,117.856498718261,112.44400024414,112.571502685546,112.571502685546,28232000,GOOG
2022-06-29,112.148498535156,113.664497375488,111.554000854492,112.25650024414,112.25650024414,18628000,GOOG
2022-06-30,110.49949645996,111.329803466796,107.309997558593,109.372497558593,109.372497558593,38046000,GOOG
2022-07-01,108.336997985839,109.806350708007,107.105003356933,109.081001281738,109.081001281738,31028000,GOOG
2022-07-05,107.514503479003,114.052597045898,106.24949645996,113.887001037597,113.887001037597,36398000,GOOG
2022-07-06,114.092002868652,116.351997375488,112.250503540039,115.213500976562,115.213500976562,28852000,GOOG
2022-07-07,116.008003234863,119.861999511718,115.533996582031,119.305999755859,119.305999755859,32184000,GOOG
2022-07-08,117.550003051757,120.434997558593,117.513999938964,120.168502807617,120.168502807617,29082000,GOOG
2022-07-11,118.650001525878,118.7945022583,116.234497070312,116.522499084472,116.522499084472,26718000,GOOG
2022-07-12,116.838500976562,117.849502563476,114.614997863769,114.849502563476,114.849502563476,24970000,GOOG
2022-07-13,112.638999938964,115.156997680664,111.822998046875,112.18699645996,112.18699645996,38958000,GOOG
2022-07-14,110.825996398925,111.987503051757,109.325500488281,111.440002441406,111.440002441406,32366000,GOOG
2022-07-15,112.962997436523,114.000503540039,111.82250213623,112.766998291015,112.766998291015,34330000,GOOG
2022-07-18,113.440002441406,114.800003051757,109.300003051757,109.910003662109,109.910003662109,33354000,GOOG
2022-07-19,111.730003356933,114.809997558593,110.5,114.620002746582,114.620002746582,30992300,GOOG
2022-07-20,114.059997558593,116.330001831054,113.26000213623,114.699996948242,114.699996948242,26780100,GOOG
2022-07-21,115.08999633789,115.209999084472,111.910003662109,115.040000915527,115.040000915527,27267800,GOOG
2022-07-22,111.809997558593,113.180000305175,107.599998474121,108.360000610351,108.360000610351,44455300,GOOG
2022-07-25,108.879997253417,110.580001831054,107.01000213623,108.209999084472,108.209999084472,28289900,GOOG
2022-07-26,107.430000305175,107.739997863769,104.76000213623,105.440002441406,105.440002441406,36626600,GOOG
2022-07-27,109.599998474121,114.400001525878,108.419998168945,113.599998474121,113.599998474121,41474600,GOOG
2022-07-28,112.800003051757,114.699996948242,111.850997924804,114.58999633789,114.58999633789,23303800,GOOG
2022-07-29,113.400001525878,116.900001525878,113.230003356933,116.639999389648,116.639999389648,31336200,GOOG
2022-08-01,115.529998779296,117.120002746582,114.690002441406,115.480003356933,115.480003356933,22856200,GOOG
